DESCRIPCION,CODIGO
REDDISH MOCCA / LIGHT PINK / GOLD,5403
FRENCH WINE / ANTIQUE ECRU / BLUE,5404
ROYAL BLACK / SAND,5405
GOLD / JASPER,5406
GOLD / ONIX BLACK,5407
ROYAL BLACK / MOCCA,5408
EMERALD GREEN / MOCCA,5409
DARK VIOLET / ROYAL BLACK,5410
CHOCOLATE / PEACH / ECRU,5411
BLACK / SAND / RED,5412
MARSALA / PEACH,5413
WINE / RED / PEACH,5414
DENIM / CHOCOLATE,5415
BLACK / COOPER,5416
SAND / CHOCOLATE,5417
CHOCOLATE / SAND,5418
DARK VIOLET / GREEN,5419
BLACK / CHAMPAGNE,5420
DENIM / CHOCOLATE / ECRU,5421
FRENCH WINE / INTENSE RED,5422
ROYAL BLACK / SAND / DIAMOND RED,5423
DARK CHOCOLATE / LESS BRIGHT GREEN,5424
SAND / COCOA / FATE VIOLET,5425
ROYAL BLACK / FRENCH WINE,5426
REDDISH MOCCA / PAPRIKA / GOLD,5427
NAVY / MEDIUM BLUE,5428
FRENCH WINE / PEACH,5429
DARK VIOLET / GOLD,5430
REDDISH MOCCA,5431
DARK CHOCOLATE / BLACK,5432
SAND / DARK CHOCOLATE,5433
SAND / ROYAL BLACK,5434
CARAMEL / GOLD,5435
SAFFRON / ECRU,5436
CAMEL / BLACK,5437
ECRU / PINK,5438
PALE JADE / MOCCA,5439
TOBACCO / FOREST GREEN,5440
MOCCA / FOREST GREEN,5441
CARMIN / SALMON ROSE / BERMELLON,5442
FOREST GREEN / JUNIPER GREEN,5443
TOBACCO / MOCCA,5444
PALE JADE,5445
JUNIPER GREEN,5446
CARMÍN,5447
BERMELLÓN,5448
VERDE HOJA,5449
CAFÉ SUAVE,5450
ROSADO SALMÓN,5451
CAFÉ CHOCOLATE,5452
CAFÉ MARRÓN,5453
VERDE CESPED,5454
ROJO VINO,5455
ROSADO CURUBA,5456
ROJO AZAFRAN,5457
NATURAL / ROSADO CURUBA,5458
NATURAL / VERDE ALGA,5459
NATURAL / CAFÉ MARRON,5460
NATURAL / VERDE CESPED,5461
NATURAL / ROJO AZAFRAN,5462
NATURAL / ROJO VNO,5463
NATURAL / MOCCA,5464
NATURAL / JUNIPER GREEN,5465
NATURAL / BERMELLON,5466
PALE JADE / SALMON ROSE,5467
RUST / ECRU,5468
PLUM / ECRU,5469
ECRU / SAND / PLUM,5470
RED / ECRU / DARK CHERRY,5471
RUST / DARK GREEN,5472
ECRU / DARK CHERRY / PINK,5473
CAMEL / ECRU / CHOCOLATE,5474
DARK CHERRY / PINK,5475
NAVY / LIGHT BLUE / ECRU,5476
RED / DARK CHERRY / ECRU,5477
ECRU / RUST,5478
DARK GREEN / CAMEL,5479
LIGHT GREEN / ECRU,5480
BROWN / MAROON,5481
LIGHT GREEN,5482
DARK GREEN,5483
ECRU / WINE / RED,5484
DARK CHERRY / ECRU,5485
ECRU / DARK GREEN,5486
ECRU / SAND / DARK CHERRY,5487
YELLOW / LIGHT GREEN,5488
ECRU / YELLOW / LIGHT GREEN,5489
ECRU / DARK GREEN / CAMEL,5490
ECRU / NAVY / LIGHT BLUE,5491
CAMEL / ECRU,5492
CAMEL / ECRU / SAND,5493
MARSALA / ECRU,5494
ECRU / MARSALA,5495
PLUM / DARK CHERRY,5496
DARK CHERRY / PLUM,5497
RED / ECRU / WINE,5498
DARK CHERRY / RED / ECRU,5499
RED / DARK CHERRY,5500
PINK / WINE,5501
LIGHT GREEN / PEACH,5502
GUAVA,5503
PEACH / ECRU / CHOCOLATE,5504
LIGHT GREEN / PINK,5505
DARK GREEN / ECRU,5506
NAVY / ECRU / LIGHT BLUE,5507
ORANGE / ECRU,5508
DARK CHERRY / PINK / ECRU,5509
DARK CHERRY / RED,5510
PINK / DARK CHERRY / ECRU,5511
ORANGE / ECRU / WINE,5512
ECRU / CAMEL,5513
ECRU / DARK CHERRY,5514
WINE / CAMEL,5515
CAMEL / LIGHT GREEN,5516
LIGHT GREEN / CAMEL,5517
ECRU / CHOCOLATE,5518
WINE / CHOCOLATE,5519
SAND / NAVY,5520
ICONIC BLACK / WOOD,5521
ECRU / WHITE,5522
ECRU / WOOD,5523
BLACK / WOOD,5524
ECRU / ICONIC BLACK,5525
NUDE / ROSE GOLD,5526
MOCCA / ECRU,5527
LIGHT PEACH / ECRU,5528
GREEN / PEACH,5529
WINE / DARK CHERRY,5530
ECRU / NUDE,5531
WINE / RED,5532
NAVY / BLACK,5533
PEACH / ECRU,5534
PINK / CHEERY,5535
BLACK / NUDE,5536
BLACK / CHOCOLATE,5537
ALGAE GREEN,5538
AUBERGINE BROWN,5539
AUBERGINE BROWN / MUSTARD / ECRU,5540
BLACK / ALGAE GREEN / ECRU,5541
BLACK / ANTIQUE ECRU,5542
BLACK / PEACH,5543
CERULIAN BLUE,5544
CERULIAN BLUE / DARK CHERRY / PINK,5545
CERULIAN BLUE / PINK / CHERRY,5546
CERULIAN BLUE / PINK / DARK CHERRY,5547
CERULIAN BLUE / PINK / WINE / RUST,5548
DARK CHERRY,5549
DARK CHERRY / ECRU / RED,5550
DARK CHERRY / ECRU / RED / PINK,5551
DARK CHERRY / RED / ECRU / PEACH,5552
DARK CHERRY / WINE / PINK / ECRU,5553
ECRU / MINT / WINE / RUST,5554
ECRU / NAVY / BLUE,5555
ECRU / PEACH / CERULIAN BLUE / WINE,5556
ECRU / PINK / WINE,5557
GREEN / PEACH / WINE / ECRU,5558
MARSALA / ECRU / WINE,5559
MARSALA / WINE / ECRU,5560
MARSALA / WINE / PEACH,5561
MIDDLE BLUE,5562
NAVY / ALGAE GREEN / PEACH / MARSALA,5563
NAVY / BLUE / PEACH / MARSALA,5564
PEACH / DARK CHERRY,5565
PEACH / GREEN / WINE / ECRU,5566
PINK / MINT / DARK CHERRY,5567
PINK / VIOLET / ECRU / PEACH,5568
RUST / DARK CHERRY / PINK / ECRU,5569
RUST / ECRU / PINK / DARK CHERRY,5570
RUST / ECRU / WINE,5571
RUST / PINK / DARK CHERRY,5572
RUST / WINE,5573
SAFARI GREEN / MUSTARD / ECRU,5574
SAFARI GREEN / PEACH / WINE,5575
SAFARI GREEN / PEACH / WINE / ECRU,5576
SAFARI GREEN / YELLOW / ECRU / WINE,5577
SAFARI YELLOW,5578
VIOLET / PEACH / PINK / ECRU,5579
WINE / ECRU / MARSALA,5580
WINE / PINK / ECRU / PEACH,5581
COGNAC / RUST,5582
GOLD / BLACK,5583
NAVY / MIDDLE BLUE,5584
RUST / DARK CHERRY / PINK,5585
WINE / PINK,5586
SAFARI GREEN / PEACH,5587
ECRU / MIDDLE BLUE / NAVY,5588
ECRU / WINE / MARSALA,5589
BLACK / AUBERGINE BROWN,5590
DARK CHOCOLATE / RUST,5591
ECRU / COGNAC,5592
SAND / ANTIQUE ECRU,5593
COGNAC / ECRU / BLACK,5594
BLACK / DARK CHOCOLATE / ECRU,5595
ECRU / DARK CHOCOLATE / BLACK,5596
SAND / DARK CHOCOLATE / SAFARI GREEN,5597
COGNAC / SAND / ECRU,5598
COGNAC / SAND / PINK,5599
ECRU / DARK CHOCOLATE / YELLOW,5600
SAFARI GREEN / DARK CHOCOLATE,5601
BLACK / GOLD,5602
DARK CHOCOLATE / PINK,5603
DARK CHOCOLATE / JADE,5604
DARK CHOCOLATE / ECRU,5605
ECRU / SAFARI YELLOW,5606
DARK CHOCOLATE / BLACK / EMERALD GREEN,5607
ECRU / GREEN / BLACK,5608
GREEN / SAND,5609
GREEN / ORANGE,5610
YELLOW / ECRU,5611
MARIGOLD / ECRU,5612
WINE / ORANGE,5613
FUCSIA / ECRU,5614
CORAL / RED / ECRU,5615
TERRACOTA / ORANGE,5616
BROWN / BLACK,5617
RUST / BROWN,5618
GOLD / WINE,5619
GOLD / RUST,5620
GOLD / NAVY,5621
GOLD / JADE,5622
SAND / RUST,5623
COGNAC / ECRU,5624
CERULIAN BLUE / GOLD,5625
ECRU / BLACK / GOLD,5626
ECRU / DARK CHERRY / GOLD,5627
ECRU / SAFARI GREEN / GOLD,5628
RUST / MARSALA / GOLD,5629
JADE / BLACK / GOLD,5630
DARK CHOCOLATE / JADE / GOLD,5631
MARSALA / RUST,5632
NAVY / SILVER,5633
SAFARI GREEN / GOLD,5634
GOLD / MIDDLE BLUE,5635
RUST / GOLD,5636
NAVY / MIDDLE BLUE / ECRU,5637
DARK CHERRY / RED / PEACH / ECRU,5638
RUST / PINK / ECRU / DARK CHERRY,5639
WINE / MARSALA / ECRU,5640
NAVY / ECRU / MIDDLE BLUE,5641
ECRU / COGNAC / BLACK,5642
SAND / GOLD,5643
LEOPARD / GOLD,5644
SAFARI GREEN / ECRU / GOLD,5645
MARSALA / COPPER,5646
COGNAC / SAND,5647
LEOPARD / ECRU / BLACK,5648
ALGAE GREEN / PINK,5649
RUST / MUSTARD,5650
CHOCOLATE / GREENERY,5651
LEOPARD / BLACK / GOLD,5652
COGNAC / GOLD,5653
RUST DARK,5654
ECRU / MULTICOLOR,5655
ECRU / PEACH,5656
CHERRY / WINE,5657
GREEN / YELLOW,5658
BLACK / MULTICOLOR,5659
CHOCOLATE / RED,5660
BLACK / DENIM,5661
GOLDEN / ECRU,5662
LILA VINO / CAFÉ CHOCOLATE,5663
NAVY BLUE / ECRU / COGNAC,5664
NAVY BLUE / ECRU / BLACK,5665
NAVY BLUE / ECRU / MIDDLE BLUE,5666
LILA VINO / SALMON ROSE,5667
DARK CHOCOLATE / EMERALD GREEN,5668
BRIGHT GREEN / DARK GREEN / GOLD,5669
FOREST GREEN / SILVER,5670
ECRU / RED / WINE / BLACK,5671
WINE / YELLOW,5672
BEIGE / RED,5673
BLACK / BLUE,5674
GREEN / BROWN,5675
ECRU / LILAC,5676
GREEN / MINT / PEACH,5677
WINE / PEACH / BRIGHT RED,5678
NUDE / GOLD,5679
ECRU / MINT / GOLD,5680
ECRU / WINE / GOLD,5681
ECRU / YELLOW,5682
ECRU / DARK BROWN / BLACK,5683
DARK BROWN / MILITARY GREEN / ECRU,5684
WARM BROWN,5685
TRENCHCOAT / GOLD,5686
BLACK / DARK BROWN / ECRU,5687
DARK BROWN / BLACK,5688
DARK BROWN / ECRU / BLACK,5689
BLACK / DARK BROWN,5690
LEOPARD / ECRU,5691
DARK BROWN / GOLD,5692
WARM BROWN / GOLD,5693
WARM BROWN / BLACK PYTHON,5694
DARK BROWN / BLACK PYTHON,5695
YELLOW / DARK BROWN,5696
LEOPARD / DARK BROWN,5697
LEOPARD / BLACK,5698
NUDE CROCCO,5699
MILITARY GREEN / DARK BROWN,5700
DARK BROWN / ECRU,5701
WARM BROWN / ECRU,5702
GOLD / WARM BROWN,5703
GOLD / DARK BROWN,5704
GOLD / LIGHT MAROON,5705
WARM BROWN / DARK BROWN,5706
WINE / GOLD,5707
JADE / BLACK,5708
MILITARY GREEN / GOLD,5709
WINE / RUST,5710
NUDE / BLACK PYTHON,5711
WINE / RED / ECRU / BLACK,5712
ECRU / WINE / BRIGHT RED,5713
ECRU / WINE / MILITARY GREEN,5714
WINE / BRIGHT RED,5715
YELLOW / ORANGE,5716
MILITARY GREEN / JADE,5717
TRENCHCOAT / BLACK,5718
LIGHT MAROON,5719
STRONG LILLAC / DARK GREEN,5720
MILITARY GREEN / ECRU,5721
YELLOW / WINE,5722
MIDDLE BLUE / ECRU,5723
BRIGHT RED / ECRU,5724
MIDDLE BLUE / BLACK,5725
COLD PINK / DARK CHERRY,5726
DARK CHERRY / GOLD,5727
ORANGE / GOLD,5728
ECRU / DARK BROWN,5729
CORAL / GREEN,5730
TAUPE / PINE GREEN,5731
GREEN / GOLD,5732
GOLD / ECRU / BLACK,5733
GOLD / GARNET,5734
JADE / GOLD,5735
WARM BROWN / MILITARY GREEN,5736
DARK BROWN / NATURAL,5737
BLACK / NATURAL,5738
WARM BROWN / NATURAL,5739
WINE / NATURAL,5740
TRENCHCOAT,5741
DARK BROWN / TRENCHCOAT,5742
MILITARY GREEN / WARM BROWN,5743
NATURAL / NEGRO,5744
DUNE,5745
GOLD / ONIX,5746
CAFÉ ROJIZO,5747
ECRU / MILITARY GREEN / GOLD,5748
WINE / COPPER,5749
GOLD / NUDE,5750
STRONG LILLAC / DARK GREEN / ECRU,5751
WINE / BRIGHT RED / ECRU,5752
BROWN / GREEN,5753
BLACK / COFFEE,5754
CHERRY / ECRU,5755
PINE GREEN / CHOCOLATE,5756
FOREST GREEN / WARM BROWN,5757
BROWN / RED,5758
WINE / ANTIQUE SILVER,5759
BLACK / MIDDLE BLUE,5760
ECRU / RED / GREEN,5761
FOREST GREEN / LILAC,5762
ECRU / WINE / MIDDLE BLUE,5763
DARK GREEN / WARM BROWN,5764
COLD PINK / ECRU,5765
NAVY BLUE / BLACK,5766
GOLD / MILITARY GREEN,5767
NAVY / ECRU / WINE,5768
GRASS GREEN / ECRU / ROSE,5769
ECRU / CAMEL / CHOCOLATE,5770
WINE / CAMEL / CHOCOLATE,5771
ECRU / NAVY / WINE,5772
FOREST GREEN / TANGERINE / PINK,5773
RUST / CHOCOLATE / MINT,5774
WINE / ECRU / ROSE,5775
BLUE / ORANGE,5776
YELLOW / TOBACCO,5777
WARM NUDE,5778
WARM BROWN / CHOCOLATE,5779
DARK COFFEE,5780
WARM NUDE / CHOCOLATE,5781
ECRU / DARK RUST,5782
DARK MARSALA / BLUSH PINK,5783
DARK RUST / RUST,5784
GRASS GREEN / DARK COFFEE,5785
DARK COFFEE / ECRU,5786
ECRU / RUST / WINE,5787
DARK RUST / GRASS GREEN,5788
GRASS GREEN / ECRU,5789
ECRU / WARM NUDE,5790
WARM NUDE / ECRU,5791
YELLOW / CAMEL,5792
RUST / WARM NUDE,5793
FOREST GREEN / WARM NUDE,5794
WINE NUDE / WARM NUDE,5795
FOREST GREEN / ROSE / WARM NUDE,5796
DARK RUST / CHOCOLATE,5797
MINT / CHOCOLATE,5798
GOLD / CHOCOLATE,5799
ANTIQUE BRASS / RUST,5800
FOREST GREEN / CHOCOLATE,5801
FOREST GREEN / ROSE,5802
MUSTARD / CAMEL,5803
MUSTARD / BLACK,5804
DARK RUST,5805
GRASS GREEN,5806
OLD PINK,5807
BLACK / WARM NUDE,5808
RUST / CHOCOLATE,5809
WINE / OLD PINK,5810
GREEN / NUDE,5811
OFF WITHE / NUDE,5812
ECRU / DARK COFFE,5813
NAVY / ROSE,5814
WARM NUDE / CHOCOLATE / FOREST GREEN,5815
WARM NUDE / WINE / BLACK,5816
GREEN / ROSE,5817
MILITARY GREEN / LIME,5818
RED / NUDE,5819
WARM NUDE / CAMEL,5820
COGNAC / NUDE,5821
DARK CHOCOLATE / NUDE,5822
RUST / BEIGE,5823
WINE / BEIGE,5824
RED / YELLOW / BLACK,5825
DARK BROWN / ECRU / WARM BROWN,5826
LEOPARD / CHOCOLATE,5827
CHOCOLATE / SILVER,5828
GOLD / DARK RUST,5829
GOLD / LIGHT GREEN,5830
DARK RUST / GOLD,5831
WARM NUDE / GOLD,5832
CHOCOLATE / GOLD,5833
BURGUNDY / GOLD,5834
BLACK / BURGUNDY,5835
ECRU / BURGUNDY,5836
BURGUNDY / ECRU,5837
DARK COFFEE / GOLD / SAND,5838
ECRU / GOLD / WINE,5839
CHOCOLATE / GOLD / WARM NUDE,5840
CHOCOLATE / WARM NUDE,5841
WINE / SILVER,5842
DUNE / RUST,5843
RUST / DUNE,5844
BLACK / ECRU / CHOCOLATE,5845
FOREST GREEN / DARK CHOCOLATE,5846
WINE / DARK RUST,5847
CHOCOLATE / BLACK,5848
BLUSH PINK / ECRU,5849
BLACK / DARK RUST,5850
WARM NUDE / SILVER,5851
DARK MARSALA,5852
SAND / DARK RUST,5853
DARK RUST / SAND,5854
CHOCOLATE / LIGHT GREEN,5855
BLACK / ECRU / WINE,5856
WINE / BURGUNDY,5857
DARK RUST / BLACK,5858
GOLD / TURQUOISE,5859
BLACK / COPPER,5860
DARK COFFEE / GRASS GREEN,5861
DARK RUST / GOLD / WINE,5862
CAMEL / GOLD / CHOCOLATE,5863
CAMEL / SILVER,5864
GREY / CAMEL,5865
ECRU / ORANGE,5866
LIGHT MOCCA,5867
OLIVE / SALMON,5868
GREEN / SALMON,5869
ECRU / CINNAMON,5870
WINE / ROSE,5871
ECRU / NAVY / WINE,5872
ECRU / DARK COFFE / LIGHT GREEN,5873
SALMON / GREEN,5874
ECRU / GREEN GRASS,5875
PURPLE / GOLD,5876
KHAKI / GOLD,5877
DARK GREEN / GOLD,5878
TERRACOTA / RED,5879
BROWN / TERRACOTA,5880
NAVY / PEACH,5881
BLACK / PINK,5882
GOLDEN GLOW / CHOCOLATE,5883
KHAKI / GOLDEN GLOW,5884
DARK GREEN / GOLDEN GLOW,5885
MOCCA / SILVER,5886
PURPLE / ROSE,5887
CHOCOLATE / GOLDEN GLOW,5888
METALLIC GRAY,5889
GOLDEN GLOW,5890
BLACK / GOLDEN GLOW,5891
BLACK / METALLIC GRAY,5892
PURPLE / GOLDEN GLOW,5893
ANTIQUE GOLD / JADE ,5894
GOLD / GREEN,5895
GOLD / AVENTURINA,5896
GOLD / AGATA,5897
GOLD / JASPER / CARNELIA,5898
GOLD / GREEN / PINK,5899
GOLD / GREEN / ROSE,5900
GOLD / CORALINA / GREEN,5901
GOLD / JASPER / PINK,5902
GOLD / PINK,5903
GOLD / CORNALINA,5904
CHAMPAGNE / BLACK,5905
GOLD / AVENTURINE,5906
GOLD / JASPER / CARNELIAN,5907
BEIGE / CHOCOLATE,5908
CAMEL / COPPER,5909
GOLD / GREEN QUARTZ,5910
GOLD / ROSE QUARTZ,5911
MAROON / MILITARY GREEN,5912
ECRU / GOLDEN GLOW,5913
BLACK / RED,5914
PURPLE / RED,5915
GOLDEN GLOW / PURPLE,5916
GOLDEN GLOW / BLACK,5917
METALLIC GRAY / BLACK,5918
CARAMEL CAFE,5919
CHIVE,5920
BLACK / DARK SILVER,5921
BEIGE / CAMEL,5922
BEIGE / BRONCE,5923
BURGUNDY / ROSE,5924
ECRU / BROWN / BLUE,5925
GOLDEN GLOW / BURGUNDY,5926
BURGUNDY / RED,5927
GOLD / BURGUNDY,5928
GOLDEN GLOW / PINK,5929
BROWN / CHAMPAGNE,5930
NUDE / ANTIQUE GOLD,5931
BLACK / JADE / ANTIQUE GOLD,5932
WINE / GOLDEN,5933
DARK CHOCOLATE / GOLDEN,5934
DARK CHOCOLATE / GOLDEN GLOW,5935
GOLD / MOCCA,5936
BLACK / MAROON,5937
BLACK / RUST,5938
CAMEL / RUST,5939
DEEP FOREST / ECRU,5940
MAROON / ECRU,5941
RUST / BLACK,5942
WINE / NAVY,5943
MUSTARD / WINE,5944
OLIVE GREEN / CHOCOLATE,5945
RED / CHOCOLATE,5946
ECRU / BONE,5947
MAROON / BONE,5948
CAMEL / CHOCOLATE,5949
DEEP GREEN / ECRU,5950
CHOCOLATE / WINE,5951
CHOCOLATE / OLIVE GREEN,5952
CHOCOLATE / CAMEL,5953
RED / CHOCOLATE / ECRU,5954
DEEP GREEN / CHOCOLATE / ECRU,5955
WINE / GREEN,5956
YELLOW / GREEN,5957
YELLOW / ECRU,5958
ECRU / CHOCOLATE / BLACK,5959
SAND / ECRU,5960
WINE / PALE ROSE,5961
FOREST GREEN / COGNAC,5962
BLACK / FOREST GREEN,5963
CHCOLATE / ECRU,5964
GOLDEN GLOW / WINE,5965
SALMON / SAND,5966
SAND / NUDE,5967
PALE ROSE / SAND,5968
FERN GREEN / ECRU,5969
CHOCOLATE / GREEN,5970
CHOCOLATE / CARMINE,5971
CHOCOLATE / PALE ROSE,5972
GOLDEN GLOW / JADE,5973
GOLDEN GLOW / SALMON,5974
GOLDEN GLOW / ECRU,5975
NUDE / GOLDEN GLOW,5976
FOREST / GOLDEN GLOW,5977
WINE / GOLDEN GLOW,5978
WOOD CROCO / ECRU,5979
GOLDEN GLOW / GREEN,5980
NATURAL / WINE,5981
ECRU / NAVY / CHOCOLATE,5982
OLIVE / NUDE,5983
WINE / RED / ECRU,5984
PEACH / CHOCOLATE / ECRU,5985
SALMON / CHOCOLATE,5986
MINT / WINE,5987
GREEN / ECRU / BLACK,5988
GREEN / JADE,5989
GREEN / ECRU / RUST,5990
NAVY / SKY BLUE,5991
BROWN / PINK,5992
DARK CHOCOLATE / SILVER,5993
CAMEL / COGNAC,5994
ECRU / NAVY / COGNAC,5995
ECRU / BLACK / COGNAC,5996
RUST / SALMON,5997
GOLDEN GLOW / CAMEL,5998
EMERALD / BLACK,5999
PEACH / WINE,6000
BLACK / WINE,6001
PEACH / GREEN,6002
LEAF GREEN,6003
NUDE / COGNAC,6004
,6005
